"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.497481782E1,-2.239681959E0,-9.248259544E0,-2.921636343E0,9.954016215E0
3.497723276E1,-2.225325108E0,-9.207581520E0,-2.971885681E0,9.927926963E0
3.497964776E1,-2.227717876E0,-9.202795982E0,-2.993421078E0,9.930495989E0
3.498206271E1,-2.227717876E0,-9.200403214E0,-3.024527788E0,9.937701674E0
3.498447771E1,-2.234896421E0,-9.209974289E0,-3.046063185E0,9.954742053E0
3.498689266E1,-2.258824587E0,-9.221938133E0,-3.058027267E0,9.974866526E0
3.498930766E1,-2.258824587E0,-9.238688469E0,-3.098705292E0,1.000288097E1
3.499172261E1,-2.292324066E0,-9.253045082E0,-3.122633457E0,1.003117304E1
3.499413761E1,-2.316252232E0,-9.255437851E0,-3.134597778E0,1.004260213E1
3.499655256E1,-2.282752752E0,-9.238688469E0,-3.139383316E0,1.002098061E1
3.499896756E1,-2.261217356E0,-9.257830620E0,-3.175275564E0,1.004504388E1
3.500138250E1,-2.258824587E0,-9.284152031E0,-3.218346357E0,1.008243625E1
3.500379750E1,-2.242074728E0,-9.305686951E0,-3.244667530E0,1.010695682E1
3.500621250E1,-2.251646042E0,-9.296115875E0,-3.235096216E0,1.009720396E1
3.500862745E1,-2.275574446E0,-9.312865257E0,-3.223132133E0,1.011416230E1
3.501104240E1,-2.287538528E0,-9.298508644E0,-3.211168051E0,1.009983642E1
3.501345740E1,-2.285145521E0,-9.305686951E0,-3.218346357E0,1.010818742E1
3.501587240E1,-2.251646042E0,-9.317651749E0,-3.206382275E0,1.010788956E1
3.501828735E1,-2.242074728E0,-9.291330338E0,-3.230310678E0,1.008913404E1
3.502070235E1,-2.179861546E0,-9.276973724E0,-3.306880951E0,1.008709569E1
3.502311729E1,-2.289931297E0,-9.257830620E0,-3.244667530E0,1.007368257E1
3.502553229E1,-2.364108801E0,-9.224330902E0,-3.213560820E0,1.005008777E1
3.502794724E1,-2.311466694E0,-9.219545364E0,-3.208775282E0,1.003190579E1
3.503036224E1,-2.266003132E0,-9.233902931E0,-3.189632654E0,1.002863351E1
3.503277719E1,-2.261217356E0,-9.243474007E0,-3.180061340E0,1.003332974E1
3.503519219E1,-2.201396942E0,-9.260223389E0,-3.206382275E0,1.004384254E1
3.503760714E1,-2.196611166E0,-9.243474007E0,-3.182454109E0,1.001972687E1
3.504002214E1,-2.258824587E0,-9.231510162E0,-3.163311481E0,1.001646684E1
3.504243709E1,-2.275574446E0,-9.250652313E0,-3.156133175E0,1.003563570E1
3.504485209E1,-2.246860504E0,-9.265008926E0,-3.172882795E0,1.004768420E1
3.504726703E1,-2.163111687E0,-9.255437851E0,-3.201596737E0,1.002957644E1
3.504968203E1,-2.134397745E0,-9.231510162E0,-3.172882795E0,9.992177883E0
3.505209698E1,-2.086541414E0,-9.188439369E0,-3.160918713E0,9.938434496E0
3.505451198E1,-2.041077614E0,-9.183652878E0,-3.153740168E0,9.922275699E0
3.505692693E1,-2.017149448E0,-9.195617676E0,-3.153740168E0,9.928461783E0
3.505934193E1,-1.978864312E0,-9.202795982E0,-3.160918713E0,9.929691081E0
3.506175693E1,-1.962114573E0,-9.186046600E0,-3.146561861E0,9.906270604E0
3.506417188E1,-1.928615093E0,-9.193224907E0,-3.148954630E0,9.907111367E0
3.506658688E1,-1.911865234E0,-9.183652878E0,-3.158525944E0,9.898029854E0
3.506900182E1,-1.931007862E0,-9.200403214E0,-3.125026464E0,9.906664477E0
3.507141682E1,-1.928615093E0,-9.207581520E0,-3.091526747E0,9.902355844E0
3.507383177E1,-1.919043779E0,-9.200403214E0,-3.072384357E0,9.887855883E0
3.507624677E1,-1.911865234E0,-9.186046600E0,-3.074777126E0,9.873851082E0
3.507866172E1,-1.964507341E0,-9.176474571E0,-3.048455954E0,9.867120064E0
3.508107672E1,-2.009970903E0,-9.154939651E0,-3.029313564E0,9.850362619E0
3.508349167E1,-2.002792597E0,-9.152546883E0,-3.031706333E0,9.847412651E0
3.508590667E1,-1.983649969E0,-9.178867340E0,-3.046063185E0,9.872435048E0
3.508832162E1,-2.014756680E0,-9.190832138E0,-3.072384357E0,9.897988963E0
3.509073662E1,-2.000399828E0,-9.200403214E0,-3.069991350E0,9.903225013E0
3.509315156E1,-2.043470621E0,-9.205188751E0,-3.048455954E0,9.909811089E0
3.509556657E1,-2.053041935E0,-9.174081802E0,-3.010170937E0,9.871164428E0
3.509798151E1,-2.067398787E0,-9.181260109E0,-3.000599623E0,9.877918456E0
3.510039651E1,-2.086541414E0,-9.150154114E0,-3.000599623E0,9.853048943E0
3.510281146E1,-2.120040894E0,-9.097511292E0,-2.931207657E0,9.790365847E0
3.510522646E1,-2.117648125E0,-9.085547447E0,-2.857030153E0,9.756752907E0
3.510764146E1,-2.120040894E0,-9.083154678E0,-2.797209740E0,9.737692469E0
3.511005641E1,-2.172683001E0,-9.047262192E0,-2.737389088E0,9.698804236E0
3.511247141E1,-2.234896421E0,-9.006584167E0,-2.656033039E0,9.652348517E0
3.511488636E1,-2.268395901E0,-8.980263710E0,-2.591426849E0,9.618016915E0
3.511730136E1,-2.285145521E0,-8.932407379E0,-2.543570518E0,9.564493851E0
3.511971631E1,-2.323430777E0,-8.851051331E0,-2.467000246E0,9.477633167E0
3.512213130E1,-2.373680115E0,-8.812766075E0,-2.419143677E0,9.442005047E0
3.512454625E1,-2.380858421E0,-8.812766075E0,-2.368894339E0,9.431065322E0
3.512696125E1,-2.392822742E0,-8.755337715E0,-2.325823545E0,9.369684859E0
3.512937620E1,-2.378465652E0,-8.717052460E0,-2.273181438E0,9.317266568E0
3.513179120E1,-2.411965132E0,-8.669196129E0,-2.237289190E0,9.272432272E0
3.513420615E1,-2.459821701E0,-8.666803360E0,-2.184647083E0,9.270215001E0
3.513662115E1,-2.507678032E0,-8.630910873E0,-2.124826431E0,9.235581139E0
3.513903610E1,-2.565105915E0,-8.597412109E0,-2.057827473E0,9.204885509E0
3.514145110E1,-2.579462767E0,-8.590232849E0,-1.988435626E0,9.186925754E0
3.514386604E1,-2.596212626E0,-8.551948547E0,-1.916650891E0,9.140552204E0
3.514628104E1,-2.653640270E0,-8.523234367E0,-1.820937991E0,9.110606233E0
3.514869599E1,-2.634497643E0,-8.499305725E0,-1.765903115E0,9.071779839E0
3.515111099E1,-2.651247501E0,-8.463413239E0,-1.722832322E0,9.034745606E0
3.515352594E1,-2.696711063E0,-8.461020470E0,-1.663011789E0,9.034751029E0
3.515594094E1,-2.749353170E0,-8.439485550E0,-1.603191137E0,9.019649717E0
3.515835589E1,-2.766103029E0,-8.446663857E0,-1.569691658E0,9.025596278E0
3.516077089E1,-2.785245657E0,-8.446663857E0,-1.536192179E0,9.025719367E0
3.516318584E1,-2.849851847E0,-8.453842163E0,-1.478764415E0,9.042999893E0
3.516560084E1,-2.782852650E0,-8.494520187E0,-1.471585870E0,9.059067670E0
3.516801584E1,-2.749353170E0,-8.530412674E0,-1.485942841E0,9.084872557E0
3.517043078E1,-2.780459881E0,-8.537590981E0,-1.481157184E0,9.100288100E0
3.517284578E1,-2.766103029E0,-8.547162056E0,-1.466800332E0,9.102571526E0
3.517526073E1,-2.766103029E0,-8.547162056E0,-1.476371527E0,9.104118742E0
3.517767573E1,-2.742174864E0,-8.578269005E0,-1.452443361E0,9.122270212E0
3.518009068E1,-2.723032236E0,-8.606983185E0,-1.469193101E0,9.146233786E0
3.518250568E1,-2.711068153E0,-8.590232849E0,-1.464407444E0,9.126142673E0
3.518492063E1,-2.768495798E0,-8.604590416E0,-1.473978758E0,9.158392795E0
3.518733563E1,-2.758924484E0,-8.635697365E0,-1.483550072E0,9.186286197E0
3.518975058E1,-2.725425005E0,-8.673981667E0,-1.509871125E0,9.216594286E0
3.519216558E1,-2.682354212E0,-8.695517540E0,-1.514656782E0,9.225033039E0
3.519458052E1,-2.699103832E0,-8.705088615E0,-1.548156261E0,9.244485768E0
3.519699552E1,-2.665604353E0,-8.743373871E0,-1.576870084E0,9.275696873E0
3.519941047E1,-2.667997360E0,-8.762516975E0,-1.598405480E0,9.298108073E0
3.520182547E1,-2.663211584E0,-8.786444664E0,-1.648654819E0,9.328042050E0
3.520424042E1,-2.646461725E0,-8.841479301E0,-1.706082582E0,9.385426665E0
3.520665542E1,-2.675175667E0,-8.877371788E0,-1.737189293E0,9.433033518E0
3.520907037E1,-2.691925526E0,-8.884550095E0,-1.768295884E0,9.450320828E0
3.521148537E1,-2.694318295E0,-8.925228119E0,-1.789831281E0,9.493289423E0
3.521390037E1,-2.725425005E0,-8.970691681E0,-1.813759565E0,9.549396549E0
3.521631532E1,-2.708675146E0,-8.977870941E0,-1.830509305E0,9.554572309E0
3.521873026E1,-2.684746981E0,-8.989834785E0,-1.854437590E0,9.563677880E0
3.522114526E1,-2.672782898E0,-9.011369705E0,-1.897508383E0,9.589008835E0
3.522356026E1,-2.586641312E0,-9.047262192E0,-1.935793519E0,9.606818568E0
3.522597521E1,-2.505285263E0,-9.073583603E0,-2.000399828E0,9.623303649E0
3.522839021E1,-2.474178553E0,-9.075976372E0,-2.055434704E0,9.629107873E0
3.523080516E1,-2.423929453E0,-9.073583603E0,-2.084148407E0,9.620240536E0
3.523322016E1,-2.344966173E0,-9.104690552E0,-2.093719721E0,9.632129498E0
3.523563511E1,-2.292324066E0,-9.111868858E0,-2.096112728E0,9.626764373E0
3.523805011E1,-2.256431818E0,-9.140582085E0,-2.129612207E0,9.652822051E0
3.524046506E1,-2.203789711E0,-9.140582085E0,-2.175075769E0,9.650797093E0
3.524288006E1,-2.117648125E0,-9.138189316E0,-2.237289190E0,9.643464132E0
3.524529500E1,-2.084148407E0,-9.147761345E0,-2.294716835E0,9.658723392E0
3.524771000E1,-2.072184324E0,-9.138189316E0,-2.342573404E0,9.658576603E0
3.525012495E1,-2.060220242E0,-9.145368576E0,-2.347358942E0,9.663972674E0
3.525253995E1,-2.120040894E0,-9.140582085E0,-2.416750908E0,9.689452987E0
3.525495490E1,-2.096112728E0,-9.128618240E0,-2.428714991E0,9.675950395E0
3.525736990E1,-2.076970100E0,-9.097511292E0,-2.469393015E0,9.652793293E0
3.525978485E1,-2.007578135E0,-9.080761909E0,-2.512463808E0,9.633435587E0
3.526219985E1,-1.957328916E0,-9.071190834E0,-2.550748825E0,9.624134205E0
3.526461479E1,-1.988435626E0,-9.073583603E0,-2.596212626E0,9.644901017E0
3.526702979E1,-2.031506538E0,-9.066405296E0,-2.636890650E0,9.658152831E0
3.526944474E1,-2.053041935E0,-9.073583603E0,-2.682354212E0,9.681938065E0
3.527185974E1,-2.057827473E0,-9.064012527E0,-2.727817774E0,9.686690189E0
3.527427469E1,-2.062613010E0,-9.040083885E0,-2.770888567E0,9.677567490E0
3.527668969E1,-2.033899307E0,-9.037691116E0,-2.823530674E0,9.684468626E0
3.527910464E1,-2.033899307E0,-9.035298347E0,-2.861815929E0,9.693469608E0
3.528151964E1,-2.086541414E0,-9.080761909E0,-2.904886723E0,9.759726369E0
3.528393464E1,-2.043470621E0,-9.080761909E0,-2.938386202E0,9.760641501E0
3.528634959E1,-2.062613010E0,-9.066405296E0,-2.993421078E0,9.768042136E0
3.528876459E1,-2.093719721E0,-9.066405296E0,-3.041277647E0,9.789419645E0
3.529117953E1,-2.129612207E0,-9.083154678E0,-3.055634499E0,9.817120212E0
3.529359453E1,-2.129612207E0,-9.099904060E0,-3.038884640E0,9.827427024E0
3.529600948E1,-2.122433662E0,-9.099904060E0,-3.043670416E0,9.827355095E0
3.529842448E1,-2.108076811E0,-9.116654396E0,-3.103491068E0,9.858449778E0
3.530083943E1,-2.110469580E0,-9.135796547E0,-3.139383316E0,9.888002225E0
3.530325443E1,-2.175075769E0,-9.152546883E0,-3.168097258E0,9.926575909E0
3.530566938E1,-2.203789711E0,-9.188439369E0,-3.266202927E0,9.997609149E0
3.530808438E1,-2.232503414E0,-9.174081802E0,-3.304488182E0,1.000337396E1
3.531049932E1,-2.251646042E0,-9.171689034E0,-3.273381472E0,9.995239661E0
3.531291432E1,-2.230110645E0,-9.200403214E0,-3.292523861E0,1.002304974E1
3.531532927E1,-2.277967215E0,-9.219545364E0,-3.323630571E0,1.006159389E1
3.531774427E1,-2.297109842E0,-9.224330902E0,-3.361915827E0,1.008302892E1
3.532015922E1,-2.361716032E0,-9.233902931E0,-3.342773199E0,1.010033656E1
3.532257422E1,-2.352144718E0,-9.286544800E0,-3.357130051E0,1.015100100E1
3.532498917E1,-2.416750908E0,-9.284152031E0,-3.419343472E0,1.018469802E1
3.532740417E1,-2.443071842E0,-9.272188187E0,-3.476771355E0,1.019951042E1
3.532981912E1,-2.445464849E0,-9.274580956E0,-3.519842148E0,1.021701713E1
3.533223412E1,-2.493321180E0,-9.288937569E0,-3.553341627E0,1.025315797E1
3.533464906E1,-2.555534601E0,-9.284152031E0,-3.591626883E0,1.027745200E1
3.533706406E1,-2.536391973E0,-9.248259544E0,-3.510270834E0,1.021203164E1
3.533947906E1,-2.510071039E0,-9.257830620E0,-3.493520975E0,1.020845597E1
3.534189401E1,-2.474178553E0,-9.293723106E0,-3.543770313E0,1.024954422E1
3.534430901E1,-2.462214470E0,-9.308079720E0,-3.594019651E0,1.027715065E1
3.534672396E1,-2.452643156E0,-9.322437286E0,-3.677768469E0,1.031742586E1
3.534913896E1,-2.517249346E0,-9.312865257E0,-3.649054527E0,1.031414575E1
3.535155391E1,-2.584248543E0,-9.291330338E0,-3.591626883E0,1.029110993E1
3.535396891E1,-2.629712105E0,-9.272188187E0,-3.615555048E0,1.029374071E1
3.535638386E1,-2.612962246E0,-9.267401695E0,-3.704089403E0,1.031661690E1
3.535879886E1,-2.605783939E0,-9.219545364E0,-3.677768469E0,1.026236364E1
3.536121381E1,-2.672782898E0,-9.183652878E0,-3.675375462E0,1.024654251E1
3.536362881E1,-2.711068153E0,-9.202795982E0,-3.732803345E0,1.029442399E1
3.536604375E1,-2.768495798E0,-9.162117958E0,-3.773481369E0,1.028825233E1
3.536845875E1,-2.761317253E0,-9.114261627E0,-3.711267948E0,1.022096609E1
3.537087370E1,-2.727817774E0,-9.107083321E0,-3.730410576E0,1.021253737E1
3.537328870E1,-2.744567633E0,-9.090332985E0,-3.792623997E0,1.022500866E1
3.537570365E1,-2.780459881E0,-9.083154678E0,-3.816552162E0,1.023722260E1
3.537811865E1,-2.785245657E0,-9.073583603E0,-3.802195072E0,1.022468582E1
3.538053360E1,-2.804388046E0,-9.059226990E0,-3.763910055E0,1.020299980E1
3.538294860E1,-2.818745136E0,-9.040083885E0,-3.699303865E0,1.016628201E1
3.538536354E1,-2.770888567E0,-9.023334503E0,-3.634697676E0,1.011481172E1
3.538777854E1,-2.742174864E0,-9.035298347E0,-3.634697676E0,1.011766606E1
3.539019354E1,-2.730210543E0,-9.054440498E0,-3.730410576E0,1.016626310E1
3.539260849E1,-2.780459881E0,-8.963513374E0,-3.524627686E0,1.002489548E1
3.539502344E1,-2.790031195E0,-8.958727837E0,-3.388236761E0,9.976132861E0
3.539743844E1,-2.816352367E0,-8.982656479E0,-3.345165968E0,9.990500159E0
3.539985339E1,-2.782852650E0,-9.001798630E0,-3.371487141E0,1.000717607E1
3.540226839E1,-2.758924484E0,-8.999405861E0,-3.354737282E0,9.992758998E0
3.540468339E1,-2.734996319E0,-8.956335068E0,-3.278167009E0,9.921820481E0
3.540709834E1,-2.711068153E0,-8.925228119E0,-3.230310678E0,9.871397803E0
3.540951334E1,-2.684746981E0,-8.922835350E0,-3.206382275E0,9.854224694E0
3.541192828E1,-2.624926329E0,-8.934800148E0,-3.225524902E0,9.855196741E0
3.541434328E1,-2.557927370E0,-8.937192917E0,-3.247060299E0,9.846817265E0
3.541675823E1,-2.562713146E0,-8.937192917E0,-3.270988464E0,9.855976940E0
3.541917323E1,-2.562713146E0,-8.930013657E0,-3.232703447E0,9.836819311E0
3.542158818E1,-2.574677229E0,-8.896514893E0,-3.242274761E0,9.812710415E0
3.542400318E1,-2.644068956E0,-8.865407944E0,-3.251846075E0,9.806174664E0
3.542641813E1,-2.706282377E0,-8.891729355E0,-3.292523861E0,9.860402051E0
3.542883313E1,-2.644068956E0,-8.819944382E0,-3.165704250E0,9.736744987E0
3.543124808E1,-2.541177750E0,-8.760123253E0,-3.091526747E0,9.630933568E0
3.543366308E1,-2.462214470E0,-8.755337715E0,-3.079562664E0,9.602194791E0
3.543607802E1,-2.438286304E0,-8.740981102E0,-3.081955671E0,9.583759257E0
3.543849302E1,-2.402393818E0,-8.700303078E0,-3.079562664E0,9.536795893E0
3.544090797E1,-2.392822742E0,-8.707481384E0,-3.110669374E0,9.551025950E0
3.544332297E1,-2.478964329E0,-8.740981102E0,-3.110669374E0,9.603451397E0
3.544573792E1,-2.471785784E0,-8.776873589E0,-3.096312523E0,9.629661790E0
3.544815292E1,-2.450250387E0,-8.772088051E0,-3.091526747E0,9.618253134E0
3.545056792E1,-2.411965132E0,-8.764909744E0,-3.077169895E0,9.597405545E0
3.545298287E1,-2.411965132E0,-8.772088051E0,-3.060420275E0,9.598608067E0
3.545539787E1,-2.433500528E0,-8.798408508E0,-3.031706333E0,9.618999968E0
3.545781282E1,-2.421536446E0,-8.800801277E0,-3.002992392E0,9.609157361E0
3.546022776E1,-2.407179594E0,-8.788837433E0,-2.988635540E0,9.590105287E0
3.546264276E1,-2.383251429E0,-8.786444664E0,-2.974278450E0,9.577464670E0
3.546505771E1,-2.356930256E0,-8.815158844E0,-2.964707375E0,9.594354355E0
3.546747271E1,-2.340180635E0,-8.841479301E0,-2.957528830E0,9.612241072E0
3.546988771E1,-2.313859463E0,-8.865407944E0,-2.981456995E0,9.635273189E0
3.547230266E1,-2.301895380E0,-8.882157326E0,-2.938386202E0,9.634601941E0
3.547471766E1,-2.270788670E0,-8.882157326E0,-2.912065268E0,9.619216396E0
3.547713261E1,-2.261217356E0,-8.915657043E0,-2.859423161E0,9.632151642E0
3.547954761E1,-2.354537487E0,-9.011369705E0,-2.971885681E0,9.776540045E0
3.548196256E1,-2.330609322E0,-9.016156197E0,-3.029313564E0,9.792831717E0
3.548437756E1,-2.294716835E0,-8.992227554E0,-3.005385160E0,9.754907570E0
3.548679250E1,-2.187039852E0,-8.915657043E0,-2.912065268E0,9.630794773E0
3.548920750E1,-2.134397745E0,-8.906085968E0,-2.902493954E0,9.607210425E0
3.549162245E1,-2.129612207E0,-8.901300430E0,-2.940778971E0,9.613354173E0
3.549403745E1,-2.084148407E0,-8.898907661E0,-3.007778168E0,9.621900106E0
3.549645240E1,-2.088934183E0,-8.937192917E0,-3.101098061E0,9.687820830E0
3.549886740E1,-2.117648125E0,-8.987442017E0,-3.144168854E0,9.754196295E0
3.550128235E1,-2.160718918E0,-8.994620323E0,-3.134597778E0,9.767169715E0
3.550369735E1,-2.187039852E0,-8.989834785E0,-3.089133978E0,9.754128435E0
3.550611229E1,-2.246860504E0,-8.985049248E0,-3.103491068E0,9.767863068E0
3.550852729E1,-2.256431818E0,-8.951549530E0,-3.117847919E0,9.743854432E0
3.551094224E1,-2.222932339E0,-8.946763992E0,-3.115455151E0,9.730985300E0
3.551335724E1,-2.184647083E0,-8.953942299E0,-3.096312523E0,9.722803958E0
3.551577224E1,-2.182254314E0,-8.941978455E0,-3.065205812E0,9.701376152E0
3.551818719E1,-2.189432621E0,-8.939585686E0,-3.055634499E0,9.697768281E0
3.552060219E1,-2.199003935E0,-8.934800148E0,-3.012563705E0,9.682035533E0
3.552301714E1,-2.191825628E0,-8.891729355E0,-2.938386202E0,9.617747344E0
3.552543214E1,-2.199003935E0,-8.846264839E0,-2.928814888E0,9.574443929E0
3.552784709E1,-2.210968018E0,-8.848658562E0,-2.902493954E0,9.571395356E0
3.553026209E1,-2.194218397E0,-8.846264839E0,-2.857030153E0,9.551629038E0
3.553267703E1,-2.199003935E0,-8.829515457E0,-2.794816732E0,9.518768937E0
3.553509203E1,-2.268395901E0,-8.810373306E0,-2.792423964E0,9.516613334E0
3.553750698E1,-2.261217356E0,-8.819944382E0,-2.833101988E0,9.535774206E0
3.553992198E1,-2.218146563E0,-8.829515457E0,-2.816352367E0,9.529551828E0
3.554233693E1,-2.201396942E0,-8.822337151E0,-2.813959360E0,9.518305972E0
3.554475193E1,-2.143969059E0,-8.779266357E0,-2.782852650E0,9.456024004E0
3.554716688E1,-2.134397745E0,-8.767302513E0,-2.739781857E0,9.430145901E0
3.554958188E1,-2.165504456E0,-8.752944946E0,-2.754138947E0,9.428082314E0
3.555199682E1,-2.167897224E0,-8.736195564E0,-2.821137905E0,9.432905724E0
3.555441182E1,-2.134397745E0,-8.748159409E0,-2.804388046E0,9.431359345E0
3.555682677E1,-2.129612207E0,-8.705088615E0,-2.756531715E0,9.376155025E0
3.555924177E1,-2.184647083E0,-8.683553696E0,-2.773281336E0,9.373786697E0
3.556165672E1,-2.172683001E0,-8.740981102E0,-2.811566591E0,9.435582056E0
3.556407172E1,-2.160718918E0,-8.762516975E0,-2.792423964E0,9.447118163E0
3.556648667E1,-2.191825628E0,-8.772088051E0,-2.746960402E0,9.449837025E0
3.556890167E1,-2.134397745E0,-8.807980537E0,-2.780459881E0,9.479827637E0
3.557131662E1,-2.105684042E0,-8.834300995E0,-2.797209740E0,9.502797571E0
3.557373162E1,-2.148754835E0,-8.843872070E0,-2.801995277E0,9.522730600E0
3.557614656E1,-2.177468538E0,-8.870193481E0,-2.849851847E0,9.567829283E0
3.557856156E1,-2.208575249E0,-8.889336586E0,-2.871387243E0,9.599113202E0
3.558097656E1,-2.201396942E0,-8.867800713E0,-2.890529871E0,9.583277149E0
3.558339151E1,-2.215753794E0,-8.903693199E0,-2.914458036E0,9.627013198E0
3.558580646E1,-2.321038008E0,-8.941978455E0,-3.046063185E0,9.727522657E0
3.558822146E1,-2.249253273E0,-8.851051331E0,-2.986242771E0,9.608220222E0
3.559063646E1,-2.170290232E0,-8.824729919E0,-2.974278450E0,9.562026466E0
3.559305141E1,-2.170290232E0,-8.827122688E0,-2.976671457E0,9.564979227E0
3.559546641E1,-2.177468538E0,-8.846264839E0,-3.043670416E0,9.605295437E0
3.559788136E1,-2.187039852E0,-8.843872070E0,-3.079562664E0,9.616700199E0
3.560029636E1,-2.199003935E0,-8.812766075E0,-3.084348440E0,9.592375592E0
3.560271130E1,-2.227717876E0,-8.827122688E0,-3.091526747E0,9.614486961E0
3.560512630E1,-2.230110645E0,-8.848658562E0,-3.091526747E0,9.634816524E0
3.560754125E1,-2.222932339E0,-8.831908226E0,-3.067598581E0,9.610108852E0
3.560995625E1,-2.242074728E0,-8.819944382E0,-3.007778168E0,9.584625579E0
3.561237120E1,-2.280359983E0,-8.781659126E0,-2.904886723E0,9.526591496E0
3.561478620E1,-2.275574446E0,-8.726624489E0,-2.845066071E0,9.456564650E0
3.561720115E1,-2.292324066E0,-8.764909744E0,-2.825923443E0,9.490217898E0
3.561961615E1,-2.215753794E0,-8.745766640E0,-2.720639229E0,9.423368655E0
3.562203110E1,-2.158325911E0,-8.700303078E0,-2.632104874E0,9.342463296E0
3.562444610E1,-2.132004976E0,-8.650053978E0,-2.593819857E0,9.278835083E0
3.562686104E1,-2.139183521E0,-8.630910873E0,-2.555534601E0,9.251999013E0
3.562927604E1,-2.132004976E0,-8.618947029E0,-2.529213428E0,9.231934449E0
3.563169099E1,-2.076970100E0,-8.578269005E0,-2.524427891E0,9.180045757E0
3.563410599E1,-2.053041935E0,-8.539983749E0,-2.548356056E0,9.145513775E0
3.563652094E1,-2.065006018E0,-8.513663292E0,-2.574677229E0,9.131028164E0
3.563893594E1,-2.084148407E0,-8.523234367E0,-2.596212626E0,9.150383525E0
3.564135089E1,-2.105684042E0,-8.516056061E0,-2.644068956E0,9.162325947E0
3.564376589E1,-2.108076811E0,-8.508877754E0,-2.672782898E0,9.164538008E0
3.564618089E1,-2.053041935E0,-8.542376518E0,-2.684746981E0,9.186677534E0
3.564859584E1,-2.033899307E0,-8.530412674E0,-2.706282377E0,9.177616852E0
3.565101084E1,-1.995614052E0,-8.580661774E0,-2.708675146E0,9.216677979E0
3.565342578E1,-1.981257200E0,-8.618947029E0,-2.737389088E0,9.257695556E0
3.565584078E1,-1.971685886E0,-8.597412109E0,-2.801995277E0,9.254956388E0
3.565825573E1,-1.957328916E0,-8.628518105E0,-2.873780012E0,9.302745440E0
3.566067073E1,-1.933400750E0,-8.652446747E0,-2.912065268E0,9.331827114E0
3.566308568E1,-1.923829436E0,-8.654839516E0,-2.928814888E0,9.337308145E0
3.566550068E1,-1.942971945E0,-8.697910309E0,-2.957528830E0,9.390194913E0
3.566791563E1,-1.931007862E0,-8.757730484E0,-2.959921598E0,9.443927703E0
3.567033063E1,-1.897508383E0,-8.767302513E0,-2.969492912E0,9.449022149E0
3.567274558E1,-1.883151412E0,-8.776873589E0,-2.986242771E0,9.460307348E0
3.567516058E1,-1.859223247E0,-8.822337151E0,-3.002992392E0,9.503068304E0
3.567757552E1,-1.823330879E0,-8.836693764E0,-3.046063185E0,9.523139876E0
3.567999052E1,-1.837687731E0,-8.827122688E0,-3.062813044E0,9.522395439E0
3.568240547E1,-1.816152334E0,-8.831908226E0,-3.060420275E0,9.521931762E0
3.568482047E1,-1.785045743E0,-8.827122688E0,-3.108276606E0,9.527112192E0
3.568723542E1,-1.808973908E0,-8.829515457E0,-3.177668571E0,9.556689142E0
3.568965042E1,-1.799402595E0,-8.839086533E0,-3.251846075E0,9.588628855E0
3.569206537E1,-1.804188251E0,-8.858229637E0,-3.278167009E0,9.616117017E0
3.569448037E1,-1.804188251E0,-8.863015175E0,-3.287738323E0,9.623791172E0
3.569689532E1,-1.818545222E0,-8.841479301E0,-3.309273720E0,9.614060303E0
3.569931032E1,-1.813759565E0,-8.872586250E0,-3.378665686E0,9.665810486E0
3.570172526E1,-1.818545222E0,-8.874979019E0,-3.436093330E0,9.689122597E0
3.570414026E1,-1.801795483E0,-8.867800713E0,-3.469592810E0,9.691358558E0
3.570655526E1,-1.792224169E0,-8.867800713E0,-3.515056372E0,9.705955813E0
3.570897021E1,-1.811366796E0,-8.889336586E0,-3.524627686E0,9.732643779E0
3.571138516E1,-1.797009826E0,-8.894122124E0,-3.541377544E0,9.740431591E0
3.571380016E1,-1.811366796E0,-8.867800713E0,-3.541377544E0,9.719068580E0
3.571621516E1,-1.873580098E0,-8.827122688E0,-3.503092289E0,9.679878766E0
3.571863011E1,-1.931007862E0,-8.793622971E0,-3.476771355E0,9.651141661E0
3.572104511E1,-1.931007862E0,-8.769695282E0,-3.498306751E0,9.637141528E0
3.572346006E1,-1.952543259E0,-8.767302513E0,-3.503092289E0,9.641041133E0
3.572587506E1,-1.945364833E0,-8.798408508E0,-3.491128206E0,9.663561081E0
3.572829000E1,-1.902294040E0,-8.793622971E0,-3.553341627E0,9.673301623E0
3.573070500E1,-1.923829436E0,-8.829515457E0,-3.605983734E0,9.729572529E0
3.573311995E1,-1.933400750E0,-8.807980537E0,-3.637090445E0,9.723527473E0
3.573553495E1,-1.986042738E0,-8.784051895E0,-3.694518089E0,9.734135676E0
3.573794990E1,-2.017149448E0,-8.819944382E0,-3.761517286E0,9.798434726E0
3.574036490E1,-2.031506538E0,-8.819944382E0,-3.737588882E0,9.792242254E0
3.574277985E1,-2.002792597E0,-8.769695282E0,-3.641875982E0,9.704740810E0
3.574519485E1,-1.981257200E0,-8.752944946E0,-3.620340586E0,9.677101388E0
3.574760979E1,-1.957328916E0,-8.750552177E0,-3.656233072E0,9.683560305E0
3.575002479E1,-1.926222205E0,-8.762516975E0,-3.649054527E0,9.685434150E0
3.575243974E1,-1.914258122E0,-8.796015739E0,-3.663411379E0,9.718789018E0
3.575485474E1,-1.931007862E0,-8.793622971E0,-3.682554007E0,9.727168155E0
