"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.477903290E-1,-9.427721500E-1,4.450650215E0,8.427521706E0,9.577067858E0
2.502052770E-1,-9.714859724E-1,4.450650215E0,8.405985832E0,9.560997340E0
2.526202250E-1,-1.002592683E0,4.462614059E0,8.389236450E0,9.555072190E0
2.550351730E-1,-1.028913736E0,4.493721008E0,8.394021988E0,9.576627648E0
2.574500690E-1,-1.055234790E0,4.532006264E0,8.403593063E0,9.605882448E0
2.598650170E-1,-1.055234790E0,4.572684288E0,8.403593063E0,9.625140957E0
2.622799650E-1,-1.069591761E0,4.582255363E0,8.413164139E0,9.639627668E0
2.646949130E-1,-1.081555843E0,4.608576298E0,8.405985832E0,9.647245013E0
2.671098610E-1,-1.098305583E0,4.608576298E0,8.415556908E0,9.657476312E0
2.695248090E-1,-1.105484009E0,4.632504463E0,8.413164139E0,9.667653455E0
2.719397570E-1,-1.129412293E0,4.632504463E0,8.398807526E0,9.657931330E0
2.743547040E-1,-1.127019525E0,4.627718925E0,8.396414757E0,9.653275933E0
2.767696520E-1,-1.129412293E0,4.644468784E0,8.391629219E0,9.657437723E0
2.791846000E-1,-1.117448211E0,4.639683247E0,8.372486115E0,9.637109259E0
2.815995480E-1,-1.105484009E0,4.634897232E0,8.346165657E0,9.610559215E0
2.840144960E-1,-1.083948612E0,4.632504463E0,8.317451477E0,9.582016555E0
2.864294440E-1,-1.052842021E0,4.625326157E0,8.288737297E0,9.550145777E0
2.888443920E-1,-1.031306505E0,4.613361835E0,8.255238533E0,9.512920885E0
2.912593400E-1,-1.031306505E0,4.587040901E0,8.195417404E0,9.448248714E0
2.936742360E-1,-1.012163997E0,4.558327198E0,8.142775536E0,9.386565731E0
2.960892360E-1,-9.954141974E-1,4.551148891E0,8.087740898E0,9.333560869E0
2.985041320E-1,-9.499505758E-1,4.543970108E0,8.030312538E0,9.275558738E0
3.009190790E-1,-9.308080077E-1,4.548755646E0,7.960920811E0,9.215955817E0
3.033340270E-1,-9.499505758E-1,4.558327198E0,7.932207108E0,9.197861846E0
3.057489750E-1,-9.978070259E-1,4.551148891E0,7.898707390E0,9.170504540E0
3.081639230E-1,-9.978070259E-1,4.534399033E0,7.893921852E0,9.158078164E0
3.105788710E-1,-1.004985452E0,4.551148891E0,7.934599876E0,9.202218601E0
3.129938190E-1,-1.021735311E0,4.575077057E0,7.992027760E0,9.265407753E0
