,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity
282,0.563699896,-9.239587784,-1.392630458,7.507977009,11.98662258,1
283,0.565699896,-9.197593689,-1.272355318,7.643776417,12.02671758,1
284,0.567699896,-9.167312622,-1.151371598,7.763017178,12.06771366,1
285,0.569699896,-9.120040894,-0.9949823618,7.863621712,12.08311558,1
286,0.571699896,-9.0905056,-0.877944231,7.874165535,12.05863015,1
287,0.573699896,-9.060703278,-0.7672075629,7.83601141,12.0036672,1
288,0.575699896,-9.025824547,-0.6184606552,7.726596832,11.89740732,1
289,0.577699896,-9.007369995,-0.5195896626,7.629899502,11.81600838,1
290,0.579699896,-8.991080284,-0.4123581648,7.542511463,11.74304233,1
291,0.581699896,-8.976053238,-0.3124241531,7.465073109,11.67880375,1
292,0.583699896,-8.972634315,-0.2439499944,7.43005991,11.65218728,1
293,0.585699896,-8.984873772,-0.1872840226,7.43149662,11.6614825,1
294,0.587699896,-8.984941483,-0.1713961214,7.465408325,11.68293078,1
295,0.589699896,-8.998291016,-0.1782243848,7.515772343,11.72552084,1
296,0.591699896,-9.012972832,-0.202961266,7.599703789,11.79111404,1
297,0.593699896,-9.030622482,-0.2429540157,7.686383247,11.86135138,1
298,0.595699896,-9.055455208,-0.2935674489,7.774567127,11.93864921,1
299,0.597699896,-9.10140419,-0.400865972,7.905079365,12.06177978,1
300,0.599699896,-9.155628204,-0.5000529885,7.997601032,12.167054,1
301,0.601699896,-9.207333565,-0.6026684642,8.067578316,12.2565909,1
302,0.603699896,-9.325147629,-0.7619498968,8.102677345,12.37708876,1
303,0.605699896,-9.41212368,-0.8631192446,8.118307114,12.45953279,1
304,0.607699896,-9.543230057,-0.9936032891,8.125308037,12.57303138,1
305,0.609699896,-9.647032738,-1.073962331,8.117129326,12.65331673,1
306,0.611699896,-9.740445137,-1.156657934,8.101528168,12.72198442,1
307,0.613699896,-9.86548996,-1.262577534,8.078659058,12.81353684,1
308,0.615699896,-9.928648949,-1.333656549,8.028131485,12.83774142,1
309,0.617699896,-9.969398499,-1.406535983,7.965700626,12.83821001,1
310,0.619699896,-10.01160336,-1.48005712,7.888003826,12.83134347,1
311,0.621699896,-10.03711605,-1.521208763,7.812251568,12.80972479,1
312,0.623699896,-10.05456543,-1.556604624,7.719174385,12.77117681,1
313,0.625699896,-10.08512497,-1.584377289,7.528395176,12.68450752,1
314,0.627699896,-10.10786057,-1.573440671,7.383067131,12.61563478,1
315,0.629699896,-10.13489532,-1.553597569,7.246798515,12.55571015,1
316,0.631699896,-10.17465782,-1.490534186,7.087919235,12.48935359,1
317,0.633699896,-10.20604134,-1.415902138,6.993827343,12.45317949,1
318,0.635699896,-10.23018456,-1.269482255,6.869223118,12.38767482,1
319,0.637699896,-10.22868061,-1.158918142,6.772286415,12.32204778,1
320,0.639699896,-10.22014713,-1.05156219,6.690232754,12.26035908,1
321,0.641699896,-10.17944622,-0.8915145397,6.591544151,12.15994975,1
322,0.643699896,-10.11509991,-0.7795616388,6.508062363,12.05312566,1
323,0.645699896,-10.02963638,-0.6790147424,6.415905476,11.92554024,1
324,0.647699896,-9.890235901,-0.5532425642,6.301682472,11.74027451,1
325,0.649699896,-9.757626534,-0.4623011947,6.218287468,11.5798142,1
326,0.651699896,-9.594035149,-0.3518518806,6.151259899,11.40207475,1
327,0.653699896,-9.46513176,-0.2693859935,6.11092186,11.26963416,1
328,0.655699896,-9.345230103,-0.1831755787,6.074923038,11.14771586,1
329,0.657699896,-9.1875,-0.1007001251,6.046163559,10.99892679,1
330,0.659699896,-9.057063103,-0.03835510835,5.991240501,10.85941186,1
331,0.661699896,-8.944133759,-7.661445125e-05,5.938894272,10.7362933,1
332,0.663699896,-8.827086449,0.04224329442,5.818293095,10.57221709,1
333,0.665699896,-8.736135483,0.06152140722,5.673328876,10.41683774,1
334,0.667699896,-8.639093399,0.07615476847,5.505562305,10.24455712,1
335,0.669699896,-8.494972229,0.1006235108,5.301662445,10.0141052,1
336,0.671699896,-8.403734207,0.1072889641,5.200924397,9.883515272,1
337,0.673699896,-8.299912453,0.1087733656,5.155913353,9.771582312,1
338,0.675699896,-7.84688139,0.1408843994,5.086242199,9.352179193,1
339,0.677699896,-7.452029228,0.169059366,5.035437107,8.995384791,1
340,0.679699896,-6.963497639,0.1908561885,4.963888645,8.553766184,1
341,0.681699896,-6.59843874,0.2215690017,4.947186947,8.25003911,1
342,0.683699896,-6.195542812,0.2639080584,4.946966648,7.932646294,1
343,0.685699896,-5.660265923,0.331482023,4.961168766,7.534035185,1
