,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity
175,0.348510838,-0.172210142,-0.9108117819,9.745607376,9.789591287,1
176,0.350510838,-0.1305797547,-0.9130240679,9.777766228,9.821169809,1
177,0.352510838,-0.03936067596,-0.9490711093,9.838502884,9.884251324,1
178,0.354510838,0.0188663099,-0.9932202101,9.918478966,9.968102493,1
179,0.356510838,0.0876660943,-1.020514131,9.987728119,10.04011192,1
180,0.358510838,0.1657074839,-1.085713029,10.06650639,10.12624227,1
181,0.360510838,0.2306095064,-1.132313728,10.10713196,10.17297555,1
182,0.362510838,0.2808781862,-1.174739003,10.15557098,10.22714654,1
183,0.364510838,0.3422559202,-1.233780026,10.1799736,10.26017616,1
184,0.366510838,0.4012969434,-1.280735135,10.19539165,10.28335221,1
185,0.368510838,0.4889151454,-1.327029467,10.1879034,10.28559289,1
186,0.370510838,0.5338590741,-1.369062066,10.18225288,10.28774077,1
187,0.372510838,0.5657115579,-1.410587072,10.16801167,10.28096526,1
188,0.374510838,0.6435422301,-1.454640388,10.11972523,10.24397208,1
189,0.376510838,0.7088273168,-1.496730328,10.11159515,10.24631614,1
190,0.378510838,0.7705307007,-1.523382664,10.0879879,10.2314179,1
191,0.380510838,0.8506407142,-1.563164711,10.0696106,10.22566042,1
192,0.382510838,0.9047879577,-1.590037227,10.05400944,10.21909807,1
193,0.384510838,0.962028563,-1.601395369,10.04631901,10.21853667,1
194,0.386510838,1.044762611,-1.617877007,10.01617146,10.19964438,1
195,0.388510838,1.100643277,-1.632740259,9.98289299,10.17523507,1
196,0.390510838,1.186642885,-1.649691105,9.920460701,10.12645755,1
197,0.392510838,1.234709024,-1.661192894,9.891021729,10.10526492,1
198,0.394510838,1.268926859,-1.673451185,9.873228073,10.09411942,1
199,0.396510838,1.315518022,-1.683248281,9.842448235,10.07162845,1
200,0.398510838,1.339517593,-1.687289715,9.805060387,10.03894731,1
