"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.865108380E-1,1.044762611E0,-1.617877007E0,1.001617146E1,1.019964438E1
3.885108380E-1,1.100643277E0,-1.632740259E0,9.982892990E0,1.017523507E1
3.905108380E-1,1.186642885E0,-1.649691105E0,9.920460701E0,1.012645755E1
3.925108380E-1,1.234709024E0,-1.661192894E0,9.891021729E0,1.010526492E1
3.945108380E-1,1.268926859E0,-1.673451185E0,9.873228073E0,1.009411942E1
3.965108380E-1,1.315518022E0,-1.683248281E0,9.842448235E0,1.007162845E1
3.985108380E-1,1.339517593E0,-1.687289715E0,9.805060387E0,1.003894731E1
4.005108380E-1,1.359590530E0,-1.693773150E0,9.776913643E0,1.001525807E1
4.025108380E-1,1.376148820E0,-1.712725759E0,9.720899582E0,9.966097721E0
4.045108380E-1,1.385821462E0,-1.718347311E0,9.694476128E0,9.942639790E0
4.065108380E-1,1.388330579E0,-1.725520253E0,9.661312103E0,9.911903626E0
4.085108380E-1,1.379203916E0,-1.729130745E0,9.610804558E0,9.862031273E0
4.105108380E-1,1.371446609E0,-1.728623152E0,9.573560715E0,9.824564548E0
4.125108380E-1,1.347035289E0,-1.732846498E0,9.526135445E0,9.775710591E0
4.145108380E-1,1.327824235E0,-1.719774246E0,9.494657516E0,9.740085319E0
4.165108380E-1,1.292945504E0,-1.711969137E0,9.442607880E0,9.683253068E0
4.185108380E-1,1.241163731E0,-1.707401037E0,9.376708984E0,9.611367077E0
4.205108380E-1,1.191996455E0,-1.691695094E0,9.319314957E0,9.546324900E0
4.225108380E-1,1.139927387E0,-1.681237221E0,9.257842064E0,9.478060599E0
4.245108380E-1,1.075331807E0,-1.663405180E0,9.195334435E0,9.406244237E0
4.265108380E-1,1.018110394E0,-1.637155175E0,9.138275146E0,9.339427097E0
4.285108380E-1,9.550470710E-1,-1.629608631E0,9.108941078E0,9.302717171E0
4.305311500E-1,8.723512888E-1,-1.617570519E0,9.030709267E0,9.215814723E0
4.325108380E-1,8.019139171E-1,-1.608099103E0,8.959218025E0,9.137649385E0
4.345108380E-1,6.723971367E-1,-1.598091364E0,8.888224602E0,9.055746821E0
4.365108380E-1,5.794734359E-1,-1.600284457E0,8.828828812E0,8.991380205E0
4.385108380E-1,4.650305808E-1,-1.613433361E0,8.766512871E0,8.925870745E0
4.405108380E-1,3.093978763E-1,-1.644088745E0,8.708266258E0,8.867505629E0
4.425108380E-1,1.816911846E-1,-1.675682664E0,8.669232368E0,8.831563505E0
4.445108380E-1,7.610688359E-2,-1.710944414E0,8.641746521E0,8.809818726E0
4.465108380E-1,-8.341398835E-2,-1.791150093E0,8.605029106E0,8.789863620E0
4.485108380E-1,-1.847366095E-1,-1.852499127E0,8.563733101E0,8.763755203E0
4.505139630E-1,-2.958180010E-1,-1.972324252E0,8.491410255E0,8.722477823E0
4.525108380E-1,-3.646273613E-1,-2.065640688E0,8.431564331E0,8.688561540E0
4.545108380E-1,-4.450725019E-1,-2.161016226E0,8.350726128E0,8.637285888E0
4.565108380E-1,-5.488084555E-1,-2.301536560E0,8.236886978E0,8.569980650E0
4.585108380E-1,-6.274723411E-1,-2.395647764E0,8.158289909E0,8.525874969E0
4.605108380E-1,-7.129070759E-1,-2.492268324E0,8.073162079E0,8.479126361E0
4.625108380E-1,-8.486104012E-1,-2.627818346E0,7.956257820E0,8.421852966E0
4.645108380E-1,-9.489849210E-1,-2.715072393E0,7.864099979E0,8.373545185E0
4.665108380E-1,-1.055009723E0,-2.806243896E0,7.803229809E0,8.359332854E0
4.685108380E-1,-1.195932508E0,-2.910468340E0,7.728090286E0,8.344127276E0
4.705108380E-1,-1.294678926E0,-3.000231743E0,7.682121754E0,8.348208111E0
4.725108380E-1,-1.388541222E0,-3.078560352E0,7.653774261E0,8.365754061E0
4.745108380E-1,-1.518287897E0,-3.179471254E0,7.596964836E0,8.374252821E0
4.765108380E-1,-1.607763886E0,-3.246422529E0,7.560879230E0,8.383976305E0
4.785108380E-1,-1.681122184E0,-3.299487591E0,7.507239819E0,8.370868524E0
4.805108380E-1,-1.757305741E0,-3.357982874E0,7.419947147E0,8.331853823E0
4.825108380E-1,-1.789780617E0,-3.396347523E0,7.357994556E0,8.299311721E0
4.845108380E-1,-1.848860025E0,-3.438657761E0,7.293284416E0,8.272523688E0
4.865108380E-1,-1.879601598E0,-3.451605797E0,7.240649700E0,8.238537056E0
4.885108380E-1,-1.918349385E0,-3.458357334E0,7.202093601E0,8.216474430E0
4.905108380E-1,-1.967056990E0,-3.444126129E0,7.141271591E0,8.168786809E0
4.925108380E-1,-2.034698009E0,-3.409008026E0,7.108183384E0,8.141719888E0
4.945108380E-1,-2.122670412E0,-3.360635519E0,7.069436073E0,8.110272940E0
4.965108380E-1,-2.235696077E0,-3.309629440E0,7.030036926E0,8.085382067E0
4.985108380E-1,-2.335658789E0,-3.276876688E0,6.989172935E0,8.064847248E0
5.005108380E-1,-2.463671923E0,-3.245838404E0,6.920181751E0,8.030819495E0
5.025452130E-1,-2.587375402E0,-3.217567682E0,6.853507996E0,8.001113992E0
5.045108380E-1,-2.721249819E0,-3.212578058E0,6.793604851E0,7.992429244E0
5.065108380E-1,-2.907116175E0,-3.209877491E0,6.714749336E0,7.990149974E0
5.085108380E-1,-3.060823917E0,-3.207339525E0,6.684726238E0,8.021298820E0
5.105108380E-1,-3.222432613E0,-3.197102070E0,6.683251381E0,8.079070653E0
5.125108380E-1,-3.449125290E0,-3.178771973E0,6.664834976E0,8.149912992E0
5.145108380E-1,-3.603809834E0,-3.141384363E0,6.658734322E0,8.197224152E0
5.165108380E-1,-3.770139933E0,-3.099974155E0,6.647453308E0,8.246964918E0
5.185108380E-1,-3.996525764E0,-3.022890329E0,6.609050274E0,8.293951390E0
5.205108380E-1,-4.158632755E0,-2.966655254E0,6.591515064E0,8.339264994E0
5.225108380E-1,-4.319972992E0,-2.912163258E0,6.574918270E0,8.388826601E0
5.245108380E-1,-4.533852100E0,-2.831631899E0,6.586468220E0,8.482659824E0
5.265108380E-1,-4.707757473E0,-2.755208969E0,6.606828213E0,8.567633041E0
5.285108380E-1,-4.922009468E0,-2.641293049E0,6.648104668E0,8.683311687E0
5.305108380E-1,-5.088013649E0,-2.545927048E0,6.697223663E0,8.787629500E0
5.325108380E-1,-5.249019146E0,-2.450034380E0,6.748957634E0,8.894003576E0
5.345108380E-1,-5.453780651E0,-2.330985069E0,6.845846176E0,9.057749425E0
5.365108380E-1,-5.594052315E0,-2.227000237E0,6.893203735E0,9.152552053E0
5.385108380E-1,-5.734141827E0,-2.118399143E0,6.947916031E0,9.254271154E0
5.405108380E-1,-5.895089626E0,-1.969307542E0,6.992802143E0,9.355722084E0
5.425108380E-1,-5.981127262E0,-1.843516111E0,7.030563354E0,9.412824022E0
5.445108380E-1,-6.032152653E0,-1.714660287E0,7.071619511E0,9.451705033E0
5.465108380E-1,-6.044957161E0,-1.546548963E0,7.109016895E0,9.458934506E0
5.485108380E-1,-6.038550377E0,-1.428648949E0,7.142439842E0,9.461478498E0
5.505108380E-1,-5.981405258E0,-1.262069941E0,7.156058311E0,9.411652350E0
5.525108380E-1,-5.927832603E0,-1.145864964E0,7.160799026E0,9.366389304E0
5.545108380E-1,-5.865765572E0,-1.021241903E0,7.183821201E0,9.330456999E0
5.565108380E-1,-5.786153316E0,-8.785188198E-1,7.196472168E0,9.275806013E0
5.585108380E-1,-5.728079796E0,-7.840148807E-1,7.191061497E0,9.226968242E0
5.605108380E-1,-5.683403969E0,-7.069694996E-1,7.168057919E0,9.175071709E0
5.625108380E-1,-5.615485191E0,-6.233543754E-1,7.098395824E0,9.072456552E0
5.645108380E-1,-5.571058750E0,-5.575903654E-1,7.015202522E0,8.975559539E0
5.665108380E-1,-5.544817924E0,-5.323076844E-1,6.934987068E0,8.895077455E0
5.685108380E-1,-5.511146069E0,-5.209590793E-1,6.806609631E0,8.773486423E0
5.705108380E-1,-5.496474266E0,-5.221754313E-1,6.711272717E0,8.690516556E0
5.725108380E-1,-5.500534534E0,-5.293292999E-1,6.553284168E0,8.572141101E0
5.745108380E-1,-5.528480053E0,-5.370194912E-1,6.445755959E0,8.508833734E0
5.765108380E-1,-5.576411724E0,-5.556367636E-1,6.321132660E0,8.447592440E0
5.785108380E-1,-5.652337074E0,-6.005806923E-1,6.150397778E0,8.374783841E0
5.805108380E-1,-5.719958305E0,-6.567582488E-1,6.016437531E0,8.327471103E0
5.825108380E-1,-5.802041531E0,-7.177242041E-1,5.896679401E0,8.303592109E0
5.845108380E-1,-5.894342899E0,-7.997208238E-1,5.733049870E0,8.261397728E0
5.865108380E-1,-5.982123375E0,-8.757319450E-1,5.606588364E0,8.245395054E0
5.885108380E-1,-6.095081806E0,-9.683875442E-1,5.474744797E0,8.249886499E0
5.905108380E-1,-6.284013271E0,-1.091956973E0,5.328688622E0,8.311204200E0
5.925108380E-1,-6.459182739E0,-1.178502679E0,5.180918694E0,8.363720986E0
5.945108380E-1,-6.742722988E0,-1.275994658E0,5.009943962E0,8.496588384E0
5.965108380E-1,-6.959934711E0,-1.342323661E0,4.892943859E0,8.612979949E0
5.985108380E-1,-7.204104900E0,-1.414743423E0,4.767669201E0,8.753930316E0
6.005108380E-1,-7.557250023E0,-1.507513881E0,4.629428387E0,8.989784936E0
6.025108380E-1,-7.837601185E0,-1.563030601E0,4.554078102E0,9.198406620E0
6.045108380E-1,-8.143054008E0,-1.612447023E0,4.488314152E0,9.436857417E0
6.065108380E-1,-8.556580544E0,-1.648542047E0,4.425317764E0,9.773238910E0
6.085108380E-1,-8.894114494E0,-1.675931692E0,4.403693199E0,1.006511468E1
6.105108380E-1,-9.235690117E0,-1.711308360E0,4.422444820E0,1.038193462E1
6.125108380E-1,-9.660776138E0,-1.727493167E0,4.498292923E0,1.079580786E1
6.145108380E-1,-9.964591026E0,-1.728422165E0,4.584551334E0,1.110399155E1
6.165108380E-1,-1.032346249E1,-1.753407955E0,4.671489716E0,1.146608623E1
6.185108380E-1,-1.057367611E1,-1.776516795E0,4.721729279E0,1.171551816E1
6.205108380E-1,-1.081050968E1,-1.794358373E0,4.728701591E0,1.193513554E1
6.225108380E-1,-1.107539558E1,-1.821317196E0,4.685050488E0,1.216270043E1
