"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.928186708E0,-4.583468628E-1,-4.975952454E0,6.953789520E0,8.563023611E0
1.938111708E0,4.808001709E-1,-5.766608276E0,6.998097382E0,9.080655636E0
1.948036708E0,1.311572571E0,-6.888824615E0,6.472989349E0,9.543359907E0
1.957961708E0,8.644523621E-1,-6.014193420E0,6.108647003E0,8.615878864E0
1.967886708E0,9.904902649E-1,-4.628075867E0,6.038442993E0,7.672219430E0
1.977811708E0,1.445394287E0,-5.265001373E0,5.500761108E0,7.750340436E0
1.987736708E0,9.812095642E-1,-6.115532684E0,4.985981598E0,7.951259316E0
1.997661708E0,9.083111572E-1,-4.293371887E0,4.662653961E0,6.403000334E0
2.007586708E0,1.424437866E0,-3.206781464E0,5.407954102E0,6.446583448E0
2.017511708E0,1.839524689E0,-3.679498444E0,5.662873993E0,6.999335807E0
2.027436708E0,2.671943665E0,-3.610641632E0,5.801186371E0,7.336878032E0
2.037361708E0,3.489693146E0,-3.940405884E0,6.093378754E0,8.051957614E0
2.047286708E0,2.830763397E0,-3.703298950E0,6.926845551E0,8.349181625E0
2.057211708E0,1.373843079E0,-3.449426880E0,6.904392242E0,7.839427456E0
2.067136708E0,4.321513367E-1,-4.257895660E0,6.805747375E0,8.039566380E0
2.077061708E0,2.848576355E-1,-5.278473358E0,6.717730408E0,8.548176805E0
2.086986708E0,1.545985107E0,-6.059100037E0,6.568341064E0,9.068950741E0
2.096911708E0,2.405797119E0,-6.365363159E0,5.826633453E0,8.958535892E0
2.106836708E0,3.127745819E0,-5.800587616E0,5.588927765E0,8.640933061E0
2.116761708E0,3.376378784E0,-5.057383118E0,5.866899719E0,8.449708280E0
2.126686708E0,3.685635681E0,-4.310436401E0,6.759044495E0,8.823177139E0
2.136611708E0,2.925666046E0,-4.315076752E0,7.602540436E0,9.218352904E0
2.146536708E0,2.662962341E0,-3.612737274E0,7.530540161E0,8.766542885E0
2.156461708E0,2.613565063E0,-4.484973450E0,7.834557953E0,9.398191715E0
2.166386708E0,1.241368561E0,-5.861660614E0,8.481362915E0,1.038429477E1
2.176311708E0,4.592449951E-1,-5.614973602E0,8.618777161E0,1.029670599E1
2.186236708E0,4.881349182E-1,-5.843548279E0,8.361911316E0,1.021307461E1
2.196161708E0,5.114863586E-1,-6.193969574E0,8.408913574E0,1.045641931E1
2.206086708E0,2.507286072E-1,-5.459596710E0,7.730823669E0,9.467612987E0
2.216011708E0,6.170169067E-1,-4.014052734E0,7.502847748E0,8.531474289E0
2.225936708E0,5.533992004E-1,-3.110980682E0,7.378456421E0,8.026585241E0
2.235861708E0,8.110134888E-1,-3.136278076E0,7.260202332E0,7.950127102E0
2.245786708E0,2.025737457E0,-3.554059296E0,7.665559387E0,8.688829060E0
2.255711708E0,2.526595917E0,-3.779789886E0,8.390801239E0,9.543376968E0
2.265636708E0,3.680396576E0,-3.544179840E0,8.637338562E0,1.003544454E1
2.275561708E0,4.711003418E0,-4.495900726E0,8.678652649E0,1.085014693E1
2.285486708E0,4.745581512E0,-5.014123077E0,8.892408142E0,1.125774830E1
2.295411708E0,4.152065735E0,-4.547992401E0,8.684490509E0,1.064632613E1
2.305336708E0,4.046535187E0,-3.407514038E0,8.344098358E0,9.879755885E0
2.315261708E0,3.999383240E0,-2.596799927E0,7.735014954E0,9.086742678E0
2.325186708E0,3.333118744E0,-2.432292023E0,6.994953918E0,8.121274861E0
2.335111708E0,3.022065582E0,-1.755549316E0,6.562503204E0,7.435138337E0
2.345036708E0,3.151246948E0,-1.143322449E0,6.316864014E0,7.151245662E0
2.354961708E0,3.853586426E0,-2.058219910E0,6.252048798E0,7.627221755E0
2.364886708E0,3.906426544E0,-2.752176819E0,6.962022400E0,8.444193359E0
2.374811708E0,3.623365173E0,-3.410507812E0,8.094417572E0,9.501575372E0
2.384736708E0,3.324436798E0,-3.534001007E0,8.913364563E0,1.014835509E1
2.394661708E0,2.729274445E0,-3.327580261E0,9.012458496E0,9.987298811E0
2.404586708E0,2.279459839E0,-3.833677826E0,8.847052460E0,9.907742430E0
2.414511708E0,1.795965271E0,-4.237987061E0,8.675658875E0,9.821053023E0
2.424436708E0,1.700314178E0,-3.340603180E0,9.036259003E0,9.782876605E0
2.434361708E0,1.388063507E0,-2.835553436E0,8.760233002E0,9.311754176E0
2.444286708E0,1.231189728E0,-2.523003387E0,9.006620636E0,9.434012376E0
2.454211708E0,1.968406677E0,-2.955154724E0,9.571096802E0,1.020849932E1
2.464135708E0,2.066003723E0,-4.571343842E0,1.045470932E1,1.159596925E1
2.474060708E0,2.187251587E0,-2.948568420E0,1.060799057E1,1.122531020E1
2.483985708E0,2.461481323E0,-6.012995911E-1,1.041354492E1,1.071738631E1
2.493910708E0,7.143295441E0,-2.281405792E0,8.934171295E0,1.166408586E1
2.503835708E0,3.995940399E0,-8.081694031E0,4.813390503E0,1.022008054E1
2.513760708E0,-1.647024994E0,-9.249116364E0,3.234773254E0,9.935924861E0
2.523685708E0,1.552870789E0,-4.558320923E0,4.297563171E0,6.454358724E0
2.533610708E0,4.094285889E0,-3.711082764E0,1.748813324E0,5.796003818E0
2.543535708E0,-5.115612030E0,-9.249864807E0,3.512745209E0,1.113862039E1
2.553460708E0,-3.628604279E0,-7.598648529E0,9.266629944E0,1.252104864E1
2.563385708E0,1.017883301E-1,-7.145391083E0,5.941594391E0,9.293520242E0
2.573310708E0,-1.505718842E0,-8.477171631E0,7.573949890E0,1.146709837E1
2.583235708E0,-1.981728973E0,-8.215515747E0,7.469766541E0,1.127915604E1
2.593160708E0,-1.170715485E0,-7.309599609E0,6.753805389E0,1.002071397E1
2.603085708E0,-2.247725830E0,-6.941814423E0,7.341483307E0,1.035076983E1
2.613010708E0,-3.725303192E0,-7.175628204E0,7.791447601E0,1.122827590E1
2.622935708E0,-4.798421631E0,-6.720125427E0,7.953560486E0,1.146490560E1
2.632860708E0,-1.923949127E0,-5.744005280E0,7.256909180E0,9.452931172E0
2.642785708E0,-5.069956970E-1,-5.429359589E0,8.121211853E0,9.782079132E0
2.652710708E0,-1.032103729E0,-6.159092102E0,9.591304779E0,1.144520777E1
2.662635708E0,-2.452949066E0,-6.356980591E0,1.115974319E1,1.307547435E1
2.672560708E0,-2.875071259E0,-6.465055847E0,9.078770599E0,1.151030223E1
2.682485708E0,-2.486778717E0,-6.657555542E0,6.822362823E0,9.851484593E0
2.692410708E0,-2.472707977E0,-6.113586731E0,4.755460968E0,8.130475784E0
2.702335708E0,-2.997965698E0,-5.742059326E0,3.360511780E0,7.297402487E0
2.712260708E0,-3.901486816E0,-5.499713287E0,5.662724304E0,8.805389950E0
2.722185708E0,-4.602778473E0,-5.353617096E0,8.749305725E0,1.124264810E1
2.732110708E0,-4.727768555E0,-5.305417328E0,1.054796539E1,1.271844418E1
2.742035708E0,-4.190685425E0,-5.378315735E0,9.364676056E0,1.158383711E1
2.751960708E0,-3.810027008E0,-5.332361298E0,7.412884827E0,9.894505761E0
2.761885708E0,-3.916605377E0,-4.931494904E0,6.761439514E0,9.239940691E0
2.771810708E0,-4.470603333E0,-4.387675781E0,7.538623352E0,9.801471061E0
2.781735708E0,-5.473068695E0,-4.029770050E0,9.385183411E0,1.158771743E1
2.791660458E0,-6.652166748E0,-4.243076477E0,1.172182434E1,1.412997475E1
